title,link,genre
katze,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Katze,Tiere
kauderwelsch,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kauderwelsch,Sprache
kavallerie,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kavallerie,Beruf|Politik
kerngehause,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kerngeh%C3%A4use,Essen_und_Trinken
kettenbrief,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kettenbrief,Ohne_Kategorie
kettenstemmer,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kettenstemmer,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kewl,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kewl,Internet
kibbuz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kibbuz,Ohne_Kategorie
kiloware,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kiloware,Handel
kilt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kilt,Ohne_Kategorie
kim-jong-un,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kim%20Jong-un,Politik|Personen
kimono,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kimono,Kleider
kind,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kind,Familie|Biologie|Sexualität
kindergrundsicherung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kindergrundsicherung,
kindermadchen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kinderm%C3%A4dchen,Beruf|Seiten_mit_defekten_Dateilinks
kindersprache,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kindersprache,Sprache|Seiten_mit_defekten_Dateilinks
kindertagesstatte,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kindertagesst%C3%A4tte,Recht_und_Gesetz|Familie|Schule_und_Lernen
kindle-fire,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kindle%20Fire,Computer
kino,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kino,Ohne_Kategorie
kiosk,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kiosk,Laden_(Geschäft)
kippa,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kippa,Religion|Kleider
kirre,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kirre,Ohne_Kategorie
kirsch-kern-weitspucken,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kirsch-Kern-Weitspucken,Sport
kirsten-bruhn,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kirsten%20Bruhn,Sport|Paralympics|Personen
kissen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kissen,Wohnen|Seiten_mit_defekten_Dateilinks
kitsch,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kitsch,Ohne_Kategorie
kittchen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kitt%C2%ADchen,Recht_und_Gesetz
klamm,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klamm,Wörter_mit_verschiedenen_Bedeutungen
klamm-adjektiv,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klamm%20%28Adjektiv%29,
klamm-substantiv,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klamm%20%28Substantiv%29,Substantiv
klammergriff,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klammergriff,Computer
klappen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klappen,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
klappentext,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klappentext,Sprache
klapprad,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klapprad,Sport
klassenraum,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klassenraum,Schule_und_Lernen|Seiten_mit_defekten_Dateilinks
klausel,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klausel,Recht_und_Gesetz
klausur,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klausur,Schule_und_Lernen|Seiten_mit_defekten_Dateilinks
kleidernetz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kleidernetz,Verkehr|Seiten_mit_defekten_Dateilinks
kleinburger,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kleinb%C3%BCrger,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kleine-anfrage,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kleine%20Anfrage,Politik|Seiten_mit_defekten_Dateilinks
kleiner-panda,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kleiner%20Panda,Tiere
kleines-schwarzes,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kleines%20Schwarzes,Kleider
kleinkind,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kleinkind,Sexualität
kleinlaut,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kleinlaut,Ohne_Kategorie
klettern,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klettern,Sport|Seiten_mit_defekten_Dateilinks
klima,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klima,Natur|Klima
klimahysterie,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klimahysterie,Klima|Sprache|Seiten_mit_defekten_Dateilinks
klimakrise,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klimakrise,
klimawandel,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klimawandel,Klima|Natur
klimmzug,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klimmzug,Sport
klingelstreich,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Klingelstreich,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
knallbonbon,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Knallbonbon,Ohne_Kategorie
knickerbocker,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Knickerbocker,Kleider
knight-rider,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Knight%20Rider,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
knock-out,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Knock%20Out,Sport
knorke,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Knor%C2%ADke,Ohne_Kategorie
know-how,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Know%20How,Ohne_Kategorie
koalition-in-der-politik,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Koalition%20%28in%20der%20Politik%29,Politik|Bundestagswahl|Seiten_mit_defekten_Dateilinks
koalitionsvertrag,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Koalitionsvertrag,Politik|Bundestagswahl|Seiten_mit_defekten_Dateilinks
koberer,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Koberer,Beruf
kochbuch,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kochbuch,Essen_und_Trinken|Seiten_mit_defekten_Dateilinks
kochrezept,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kochrezept,Essen_und_Trinken
kofferwort,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kofferwort,Ohne_Kategorie
kognition,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kognition,Ohne_Kategorie
kohl,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kohl,Wörter_mit_verschiedenen_Bedeutungen
kohlenstoffdioxid,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kohlenstoffdioxid,Aus_den_Nachrichten|Natur|Seiten_mit_defekten_Dateilinks
kollektivvertrag,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kollektiv%C2%B7vertrag,Arbeit|Recht_und_Gesetz
kollidieren,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kollidieren,Ohne_Kategorie
komfortverhalten,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Komfortverhalten,Tiere|Seiten_mit_defekten_Dateilinks
kommilitone,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kommilitone,Schule_und_Lernen
kommissbrot,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kommissbrot,Essen_und_Trinken
kommunalwahl,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kommunalwahl,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kommunikation,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kommunikation,Sprache
kommunikationsdirektor,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kommunikationsdirektor,Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks
kommunismus,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kommunismus,Seiten_mit_defekten_Dateilinks|Politik
komponist,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Komponist,Seiten_mit_defekten_Dateilinks|Beruf
kondition,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kondition,Wörter_mit_verschiedenen_Bedeutungen|Sport|Seiten_mit_defekten_Dateilinks
kondition-wortklarung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kondition%20%28Wort%C2%B7kl%C3%A4rung%29,Wörter_mit_verschiedenen_Bedeutungen
kondolenz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kondolenz,Tod
kondom,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kondom,Sexualität
kondomautomat,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kondomautomat,Sexualität
konflikt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konflikt,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
konform,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konform,Ohne_Kategorie
konfus,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konfus,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
konjunktiv,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konjunktiv,Sprache
konjunktur,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konjunktur,Geld|Seiten_mit_defekten_Dateilinks
konrad-duden,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konrad%20Duden,Personen
konrad-koch,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konrad%20Koch,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
konrad-zuse,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konrad%20Zuse,Personen
konsonant,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konsonant,
konstatieren,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konstatieren,Ohne_Kategorie
konstruktiv,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konstruktiv,Ohne_Kategorie
konsultation,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konsultation,Ohne_Kategorie
konsum,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konsum,Ohne_Kategorie
kontaminieren,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kontaminieren,Ohne_Kategorie|Hurraki:Überarbeiten
konterfei,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konterfei,Ohne_Kategorie
kontinent,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kontinent,Ohne_Kategorie
kontorist,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kontorist,Arbeit|Beruf
kontostand,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kontostand,Geld
kontroverse,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kontroverse,Ohne_Kategorie
konvention,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konvention,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
konversation,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konversation,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
konvoi,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konvoi,Verkehr|Wörter_mit_verschiedenen_Bedeutungen
konzentrationslager,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konzentrationslager,
konzil,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Konzil,Religion
konklave,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kon%C2%ADkla%C2%ADve,Religion
koordinator-fur-die-zwischengesellschaftliche-zusammenarbeit-mit-russland-zentralasien-und-den-landern-der-ostlichen-partnerschaft,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Koordinator%20f%C3%BCr%20die%20zwischengesellschaftliche%20Zusammenarbeit%20mit%20Russland%2C%20Zentralasien%20und%20den%20L%C3%A4ndern%20der%20%C3%96stlichen%20Partnerschaft,Politik
kopfballtischtennis,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kopfballtischtennis,Sport
kopfgeld,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kopfgeld,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
kopfsalat,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kopfsalat,Essen_und_Trinken|Natur
koprolalie,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Koprolalie,Gesundheit
korea-konflikt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Korea-Konflikt,Geopolitik|Politik|Aus_den_Nachrichten
korruption,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Korruption,Politik|Recht_und_Gesetz
korruption-in-der-fifa,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Korruption%20in%20der%20FIFA,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
korsett,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Korsett,Gesundheit
koryphae,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Koryph%C3%A4e,Ohne_Kategorie
kosewort,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kosewort,Sprache
kosmopolitismus,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kosmopolitismus,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kraftknoten,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kraftknoten,Hilfsmittel
krafttraining,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krafttraining,Sport|Seiten_mit_defekten_Dateilinks
krankenkasse,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krankenkasse,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
krankenversicherung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krankenversicherung,Arbeit
krankenversicherungskarte,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krankenversicherungskarte,Ohne_Kategorie
krankheit,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krankheit,Gesundheit|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks
krass,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krass,Ohne_Kategorie
krawatte,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krawatte,Kleider
kredenzen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kredenzen,Essen_und_Trinken
kredit,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kredit,Geld
kreisfreie-stadt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kreisfreie%20Stadt,Ohne_Kategorie|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks
krempe,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krempe,Kleider
krieg,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krieg,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
krimkrise,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krimkrise,Politik|Geopolitik|Seiten_mit_defekten_Dateilinks
krise,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Krise,Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks
kriterien,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kriterien,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kriterium,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kriterium,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kryptomnesie,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kryptomnesie,Gesundheit
kryptowahrung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kryptow%C3%A4hrung,Geld
kugelgrill,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kugelgrill,Essen_und_Trinken|Technik
kulanz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kulanz,Ohne_Kategorie
kultur,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kultur,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kulturbeutel,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kulturbeutel,Ohne_Kategorie
kultusminister,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kultusminister,Politik
kuna,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kuna,Geld|Seiten_mit_defekten_Dateilinks
kung-fu,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kung%20Fu,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kunst,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kunst,Kunst_und_Kultur
kunstfund-in-munchen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kunstfund%20in%20M%C3%BCnchen,Geschichte
kunstmarchen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kunstm%C3%A4rchen,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kunstwort,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kunstwort,Sprache
kurd-lawitz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kurd%20La%C3%9Fwitz,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
kurios,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kurios,Ohne_Kategorie
kurschatten,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kurschatten,Gesundheit
kurt-cobain,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kurt%20Cobain,Musik|Personen
kurz-url-dienst,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kurz-URL-Dienst,Internet
kurzarbeit,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kurzarbeit,Arbeit|Recht_und_Gesetz|Geld|Seiten_mit_defekten_Dateilinks
kurzfilm,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kurzfilm,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
kurzweilig,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kurzweilig,Ohne_Kategorie
kuschen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kuschen,Haltung
kyoto-protokoll,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Kyoto%20Protokoll,Politik
kathe-kollwitz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=K%C3%A4the%20Kollwitz,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
kolsch,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=K%C3%B6lsch,Wörter_mit_verschiedenen_Bedeutungen
kolsch-sprache,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=K%C3%B6lsch%20%28Sprache%29,Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks
konigsteiner-schlussel,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=K%C3%B6nigsteiner%20Schl%C3%BCssel,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
korperbemalung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=K%C3%B6rperbemalung,Kleider|Seiten_mit_defekten_Dateilinks
korpergewicht,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=K%C3%B6rpergewicht,Gesundheit|Seiten_mit_defekten_Dateilinks
kunstliche-intelligenz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=K%C3%BCnstliche%20Intelligenz,Computer|Aus_den_Nachrichten|Technik
lan-party,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=LAN%20Party,Computer
lsd,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=LSD,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
labern,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Labern,Sprache|Schimpfwort
labor,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Labor,Gesundheit
laboratorium,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Laboratorium,Gesundheit
lackmustest,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lackmustest,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
ladenhuter,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Ladenh%C3%BCter,Geld
lady-gaga,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lady%20Gaga,Musik|Personen|Radio_und_Fernsehen
lady-godiva,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lady%20Godiva,Personen
laetare,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Laetare,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
laika,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Laika,Tiere
lakonisch,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lakonisch,Sprache|Seiten_mit_defekten_Dateilinks
lallen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lallen,Sprache
lallwort,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lallwort,Sprache
lama-kamel,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lama%20%28Kamel%29,Tiere|Seiten_mit_defekten_Dateilinks
lametta,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lametta,Feste
lampedusa,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lampedusa,Insel|Seiten_mit_defekten_Dateilinks
lampenfieber,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lampenfieber,Gesundheit|Angst|Seiten_mit_defekten_Dateilinks
landesparlament,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landesparlament,Recht_und_Gesetz|Politik|Seiten_mit_defekten_Dateilinks
landesregierung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landesregierung,Politik|Seiten_mit_defekten_Dateilinks
landesverrat,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landesverrat,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
landrat,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landrat,Politik
landsleute,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landsleute,Länder|Seiten_mit_defekten_Dateilinks
landtagswahl,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landtagswahl,Politik|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
landtagswahl-im-saarland-2017,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landtagswahl%20im%20Saarland%202017,Politik|Seiten_mit_defekten_Dateilinks|Wahl_2017
landtagswahl-in-bayern-2018,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landtagswahl%20in%20Bayern%202018,Politik|Wahlen|Wahl_2018
landtagswahl-in-hessen-2018,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landtagswahl%20in%20Hessen%202018,Politik|Wahl_2018
landtagswahl-in-nordrhein-westfalen-2022,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landtagswahl%20in%20Nordrhein-Westfalen%202022,Politik|Seiten_mit_defekten_Dateilinks|Wahl_2022
landtagswahl-in-rheinland-pfalz-2016,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landtagswahl%20in%20Rheinland-Pfalz%202016,Recht_und_Gesetz|Politik|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks
landyachting,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Landyachting,Reise
lange-nase,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lange%20Nase,Sprache|Geste
langeweile,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Langeweile,Emotion
languagetool,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=LanguageTool,Computer|Technik|Sprache|Seiten_mit_defekten_Dateilinks
lapdance,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lapdance,Sexualität
lapidar,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lapidar,Ohne_Kategorie
laptop,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Laptop,Computer|Technik
lara-croft,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lara%20Croft,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
larifari,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Larifari,Ohne_Kategorie
laryngektomie,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Laryngektomie,Medizin|Seiten_mit_defekten_Dateilinks
lastenfahrrad,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lastenfahrrad,Fortbewegung|Seiten_mit_defekten_Dateilinks
late-bloomer,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Late%20Bloomer,Medizin|Seiten_mit_defekten_Dateilinks
late-talker,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Late%20Talker,Medizin|Seiten_mit_defekten_Dateilinks
latein,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Latein,Sprache
lateinformation,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lateinformation,Sport
lateinische-spruche,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Lateinische%20Spr%C3%BCche,Sprache
